Pick,Round,Player,School,Position,Team,ReachValue,Points,Date,State
71,3,Alton Robinson,Syracuse,EDGE,LA Chargers,+4,10,2020-03-12,New York
72,3,Marlon Davidson,Auburn,DL5T,Arizona,+8,10,2020-03-12,Alabama
73,3,Jalen Reagor,TCU,WRS,Jacksonville,+28,10,2020-03-12,Texas
74,3,Ben Bredeson,Michigan,OG,Cleveland,-13,10,2020-03-12,Michigan
75,3,Rashard Lawrence,LSU,DL1T,Indianapolis,-30,10,2020-03-12,Louisiana
76,3,Clyde Edwards-Helaire,LSU,RB,Tampa Bay,+13,10,2020-03-12,Louisiana
77,3,McTelvin Agim,Arkansas,DL5T,Denver,-2,10,2020-03-12,Arkansas
78,3,Adam Trautman,Dayton,TE,Atlanta,-20,10,2020-03-12,Ohio
79,3,Logan Stenberg,Kentucky,OG,NY Jets,-13,10,2020-03-12,Kentucky
80,3,Jalen Hurts,Oklahoma,QB,Las Vegas,+2,10,2020-03-12,Oklahoma
81,3,Troy Dye,Oregon,OLB,Las Vegas (Trade),+27,10,2020-03-12,Oregon
82,3,Cameron Dantzler,Mississippi State,CB,Dallas,-3,10,2020-03-12,Mississippi
83,3,Tyler Biadasz,Wisconsin,OC,Denver (Trade),-3,10,2020-03-12,Wisconsin
84,3,Jacob Phillips,LSU,ILB,LA Rams,+0,10,2020-03-12,Louisiana
85,3,Jordyn Brooks,Texas Tech,ILB,Philadelphia,-4,10,2020-03-12,Texas
86,3,Bradlee Anae,Utah,EDGE,Buffalo,-29,10,2020-03-12,Utah
87,3,Khalil Davis,Nebraska,DL3T,New England,+11,10,2020-03-12,Nebraska
88,3,K.J. Hamler,Penn State,WRS,New Orleans,+35,10,2020-03-12,Pennsylvania
89,3,Jordan Elliott,Missouri,DL3T,Minnesota,-10,10,2020-03-12,Missouri
90,3,Zack Moss,Utah,RB,Houston,-1,10,2020-03-12,Utah
91,3,Chase Claypool,Notre Dame,WR,Las Vegas (Trade),+3,10,2020-03-12,Indiana
92,3,Tyler Johnson,Minnesota,WR,Baltimore,+12,10,2020-03-12,Minnesota
93,3,Josh Uche,Michigan,OLB,Tennessee,+11,10,2020-03-12,Michigan
94,3,Raekwon Davis,Alabama,DL3T,Green Bay,-10,10,2020-03-12,Alabama
95,3,Shyheim Carter,Alabama,CB,Denver (Trade),+1,10,2020-03-12,Alabama
96,3,Yasir Durant,Missouri,OT,Kansas City,-56,10,2020-03-12,Missouri
97,3,Ashtyn Davis,California,S,Cleveland (Trade),+2,10,2020-03-12,California
98,3,Albert Okwuegbunam,Missouri,TE,New England (Comp),-10,10,2020-03-12,Missouri
99,3,Logan Wilson,Wyoming,ILB,NY Giants (Comp),-8,10,2020-03-12,Wyoming
100,3,Darrell Taylor,Tennessee,EDGE,New England (Comp),-1,10,2020-03-12,Tennessee
101,3,Calvin Throckmorton,Oregon,OT,Seattle (Comp),-11,10,2020-03-12,Oregon
102,3,Anfernee Jennings,Alabama,EDGE,Pittsburgh (Comp),-3,10,2020-03-12,Alabama
103,3,Jonathan Greenard,Florida,EDGE,Philadelphia (Comp),-10,10,2020-03-12,Florida
104,4,Khalid Kareem,Notre Dame,EDGE,LA Rams (Comp),-2,8,2020-03-12,Indiana
105,4,Jeremy Chinn,Southern Illinois,S,Minnesota (Comp),+9,8,2020-03-12,Illinois
106,4,Jonah Jackson,Ohio State,OG,Baltimore (Comp),-21,8,2020-03-12,Ohio
107,4,Donovan Peoples-Jones,Michigan,WR,Cincinnati,+26,8,2020-03-12,Michigan
108,4,Antonio Gandy-Golden,Liberty,WR,Washington,+5,8,2020-03-12,Virginia
109,4,Devin Duvernay,Texas,WRS,Detroit,+12,8,2020-03-12,Texas
110,4,A.J. Green,Oklahoma State,CB,NY Giants,+1,8,2020-03-12,Oklahoma
111,4,Larrell Murchison,NC State,DL5T,Houston (Trade),-5,8,2020-03-12,North Carolina
112,4,Trey Adams,Washington,OT,LA Chargers,-19,8,2020-03-12,Washington
113,4,Jacob Eason,Washington,QB,Carolina,+65,8,2020-03-12,Washington
114,4,Alex Highsmith,Charlotte,EDGE,Arizona,-10,8,2020-03-12,North Carolina
115,4,Jack Driscoll,Auburn,OT,Cleveland,-19,8,2020-03-12,Alabama
116,4,Matt Peart,Connecticut,OT,Jacksonville,-20,8,2020-03-12,Connecticut
117,4,Leki Fotu,Utah,DL1T,Tampa Bay,-1,8,2020-03-12,Utah
118,4,K'Von Wallace,Clemson,S,Denver,-1,8,2020-03-12,South Carolina
119,4,Darnay Holmes,UCLA,CB,Atlanta,-4,8,2020-03-12,California
120,4,Lamar Jackson,Nebraska,CB,NY Jets,-12,8,2020-03-12,Nebraska
121,4,Carlos Davis,Nebraska,DL3T,Las Vegas,+28,8,2020-03-12,Nebraska
122,4,K.J. Hill,Ohio State,WR,Indianapolis,+11,8,2020-03-12,Ohio
123,4,Brycen Hopkins,Purdue,TE,Dallas,+1,8,2020-03-12,Indiana
124,4,Harrison Bryant,Florida Atlantic,TE,Pittsburgh,-5,8,2020-03-12,Florida
125,4,Jake Fromm,Georgia,QB,New England (Trade),+51,8,2020-03-12,Georgia
126,4,A.J. Dillon,Boston College,RB,LA Rams,+16,8,2020-03-12,Massachusetts
127,4,Troy Pride Jr.,Notre Dame,CB,Philadelphia,-16,8,2020-03-12,Indiana
128,4,Lamical Perine,Florida,RB,Buffalo,-17,8,2020-03-12,Florida
129,4,Akeem Davis-Gaither,Appalachian State,OLB,Baltimore (Trade),+4,8,2020-03-12,North Carolina
130,4,Khaleke Hudson,Michigan,OLB,New Orleans,-3,8,2020-03-12,Michigan
131,4,Nick Harris,Washington,OC,Houston,+11,8,2020-03-12,Washington
132,4,Van Jefferson,Florida,WR,Minnesota,-3,8,2020-03-12,Florida
133,4,Jake Hanson,Oregon,OC,Seattle,+3,8,2020-03-12,Oregon
134,4,Cam Brown,Penn State,ILB,Baltimore,+13,8,2020-03-12,Pennsylvania
135,4,Ke'Shawn Vaughn,Vanderbilt,RB,Pittsburgh (Trade),+18,8,2020-03-12,Tennessee
136,4,Matt Hennessy,Temple,OC,Green Bay,-25,8,2020-03-12,Pennsylvania
137,4,Benito Jones,Ole Miss,DL1T,Denver (Trade),-39,8,2020-03-12,Mississippi
138,4,Jason Strowbridge,North Carolina,DL5T,Kansas City,+12,8,2020-03-12,North Carolina
139,4,Brandon Jones,Texas,S,Tampa Bay (Comp),-1,8,2020-03-12,Texas
140,4,Anthony Gordon,Washington State,QB,Chicago (Comp),+38,8,2020-03-12,Washington
141,4,James Proche,SMU,WRS,Miami (Comp),+27,8,2020-03-12,Texas
142,4,Lavert Hill,Michigan,CB,Washington (Comp),-2,8,2020-03-12,Michigan
143,4,Noah Igbinoghene,Auburn,CB,Baltimore (Comp),-6,8,2020-03-12,Alabama
144,4,Collin Johnson,Texas,WR,Seattle (Comp),+6,8,2020-03-12,Texas
145,4,Antoine Brooks Jr.,Maryland,S,Philadelphia (Comp),+4,8,2020-03-12,Maryland
146,4,Darius Anderson,TCU,RB,Philadelphia (Comp),-24,8,2020-03-12,Texas
147,5,J.R. Reed,Georgia,S,Cincinnati,+1,7,2020-03-12,Georgia
148,5,Terence Steele,Texas Tech,OT,Washington,-9,7,2020-03-12,Texas
149,5,Gabriel Davis,UCF,WR,Detroit,+10,7,2020-03-12,Florida
150,5,Willie Gay Jr.,Mississippi State,OLB,NY Giants,+3,7,2020-03-12,Mississippi
151,5,Jacob Breeland,Oregon,TE,LA Chargers,+9,7,2020-03-12,Oregon
152,5,Markus Bailey,Purdue,ILB,Carolina,+24,7,2020-03-12,Indiana
153,5,D.J. Wonnum,South Carolina,EDGE,Miami,-6,7,2020-03-12,South Carolina
154,5,Jon Runyan,Michigan,OG,Miami (Trade),-11,7,2020-03-12,Michigan
155,5,Michael Ojemudia,Iowa,S,Buffalo (Trade),-60,7,2020-03-12,Iowa
156,5,Calvin Taylor Jr.,Kentucky,DL5T,San Francisco (Trade),-165,7,2020-03-12,Kentucky
157,5,Shaun Bradley,Temple,OLB,Atlanta,+4,7,2020-03-12,Pennsylvania
158,5,Jonathan Garvin,Miami (FL),EDGE,NY Jets,-10,7,2020-03-12,Florida
159,5,Amik Robertson,Louisiana Tech,CB,Las Vegas,-3,7,2020-03-12,Louisiana
160,5,Nate Stanley,Iowa,QB,Indianapolis,+9,7,2020-03-12,Iowa
161,5,John Molchon,Boise State,OG,Tampa Bay,-16,7,2020-03-12,Idaho
162,5,Robert Windsor,Penn State,DL3T,Seattle (Trade),+7,7,2020-03-12,Pennsylvania
163,5,Joe Bachie,Michigan State,ILB,Chicago,+13,7,2020-03-12,Michigan
164,5,Isaiah Hodgins,Oregon State,WR,Dallas,+8,7,2020-03-12,Oregon
165,5,Dalton Keene,Virginia Tech,TE,Jacksonville (Trade),+11,7,2020-03-12,Virginia
166,5,Keith Ismael,San Diego State,OC,Philadelphia,-6,7,2020-03-12,California
167,5,Antonio Gibson,Memphis,RBC,Buffalo,-24,7,2020-03-12,Tennessee
168,5,Joshua Kelley,UCLA,RBC,Philadelphia (Trade),+31,7,2020-03-12,California
169,5,John Hightower,Boise State,WR,New Orleans,+5,7,2020-03-12,Idaho
170,5,Trevis Gipson,Tulsa,DL5T,Baltimore (Trade),+22,7,2020-03-12,Oklahoma
171,5,Carter Coughlin,Minnesota,EDGE,Houston,+2,7,2020-03-12,Minnesota
172,5,Julian Blackmon,Utah,S,Detroit (Trade),+9,7,2020-03-12,Utah
173,5,Quartney Davis,Texas A&M,WR,Miami (Trade),+7,7,2020-03-12,Texas
174,5,Kenny Willekes,Michigan State,EDGE,Tennessee,+1,7,2020-03-12,Michigan
175,5,Alex Taylor,South Carolina State,OT,Green Bay,-19,7,2020-03-12,South Carolina
176,5,Terrell Burgess,Utah,S,San Francisco,-5,7,2020-03-12,Utah
177,5,Chapelle Russell,Temple,OLB,Kansas City,+10,7,2020-03-12,Pennsylvania
178,5,Justin Herron,Wake Forest,OG,Denver (Comp),-27,7,2020-03-12,North Carolina
179,5,Raequan Williams,Michigan State,DL3T,Dallas (Comp),+21,7,2020-03-12,Michigan
180,6,Lucas Niang,TCU,OT,Cincinnati,-4,6,2020-03-12,Texas
181,6,Cole McDonald,Hawaii,QB,Denver (Trade),+21,6,2020-03-12,Hawaii
182,6,Luq Barcoo,San Diego State,CB,Detroit,+0,6,2020-03-12,California
183,6,Frederick Mauigoa,Washington State,OC,NY Giants,-24,6,2020-03-12,Washington
184,6,Tanner Muse,Clemson,S,Carolina,-16,6,2020-03-12,South Carolina
185,6,Sean Pollard,Clemson,OC,Miami,-43,6,2020-03-12,South Carolina
186,6,Justin Strnad,Wake Forest,OLB,LA Chargers,+15,6,2020-03-12,North Carolina
187,6,Casey Toohill,Stanford,EDGE,Cleveland (Trade),+0,6,2020-03-12,California
188,6,Robert Hunt,Louisiana-Lafayette,OT,Buffalo (Trade),+3,6,2020-03-12,Louisiana
189,6,Davion Taylor,Colorado,OLB,Jacksonville,+1,6,2020-03-12,Colorado
190,6,Cheyenne O'Grady,Arkansas,TE,Philadelphia (Trade),+12,6,2020-03-12,Arkansas
191,6,Mykal Walker,Fresno State,ILB,NY Jets,+16,6,2020-03-12,California
192,6,Darrynton Evans,Appalachian State,RBC,Green Bay (Trade),+9,6,2020-03-12,North Carolina
193,6,James Smith-Williams,NC State,EDGE,Indianapolis,-29,6,2020-03-12,North Carolina
194,6,Ben Bartch,St. John's,OG,Tampa Bay,-14,6,2020-03-12,Minnesota
195,6,Anthony McFarland Jr.,Maryland,RBC,New England (Trade),+21,6,2020-03-12,Maryland
196,6,Stanford Samuels III,Florida State,CB,Chicago,+4,6,2020-03-12,Florida
197,6,Josiah Deguara,Cincinnati,TE,Indianapolis (Trade),-29,6,2020-03-12,Ohio
198,6,Evan Weaver,California,ILB,Pittsburgh,+18,6,2020-03-12,California
199,6,John Reid,Penn State,CB,LA Rams,-14,6,2020-03-12,Pennsylvania
200,6,Bryan Edwards,South Carolina,WR,Chicago (Trade),-1,6,2020-03-12,South Carolina
201,6,Eno Benjamin,Arizona State,RB,Buffalo,+6,6,2020-03-12,Arizona
202,6,James Robinson,Illinois State,RB,Arizona (Trade),+4,6,2020-03-12,Illinois
203,6,Michael Onwenu,Michigan,OG,New Orleans,-24,6,2020-03-12,Michigan
204,6,Scoota Harris,Arkansas,ILB,New England (Trade),+18,6,2020-03-12,Arkansas
205,6,Shaquille Quarterman,Miami (FL),ILB,Minnesota,+16,6,2020-03-12,Florida
206,6,Oluwole Betiku,Illinois,EDGE,Jacksonville (Trade),-18,6,2020-03-12,Illinois
207,6,Jessie Lemonier,Liberty,EDGE,Buffalo (Trade),-56,6,2020-03-12,Virginia
208,6,Dane Jackson,Pitt,CB,Green Bay (Trade),-9,6,2020-03-12,Pennsylvania
209,6,Stephen Sullivan,LSU,TE,Green Bay,-51,6,2020-03-12,Louisiana
210,6,Cordel Iwuagwu,TCU,OG,San Francisco,-27,6,2020-03-12,Texas
211,6,Javon Leake,Maryland,RB,NY Jets (Trade),-1,6,2020-03-12,Maryland
212,6,Nick Coe,Auburn,DL5T,New England (Comp),+22,6,2020-03-12,Alabama
213,6,Jordan Mack,Virginia,OLB,New England (Comp),+17,6,2020-03-12,Virginia
214,6,Tyler Huntley,Utah,QB,Seattle (Comp),+11,6,2020-03-12,Utah
215,7,Malcolm Roach,Texas,DL3T,Cincinnati,+9,5,2020-03-12,Texas
216,7,Francis Bernard,Utah State,ILB,Washington,+12,5,2020-03-12,Utah
217,7,Kamren Curl,Arkansas,S,San Francisco (Trade),-1,5,2020-03-12,Arkansas
218,7,Salvon Ahmed,Washington,RBC,NY Giants,+39,5,2020-03-12,Washington
219,7,James Morgan,Florida International,QB,Minnesota (Trade),-22,5,2020-03-12,Florida
220,7,Aaron Fuller,Washington,WRS,LA Chargers,+18,5,2020-03-12,Washington
221,7,Joe Reed,Virginia,WR,Carolina,+10,5,2020-03-12,Virginia
222,7,Colby Parkinson,Stanford,TE,Arizona,-42,5,2020-03-12,California
223,7,JaMycal Hasty,Baylor,RBC,Jacksonville,+26,5,2020-03-12,Texas
224,7,Reggie Robinson II,Tulsa,CB,Tennessee (Trade),-6,5,2020-03-12,Oklahoma
225,7,Bravvion Roy,Baylor,DL1T,Baltimore (Trade),-30,5,2020-03-12,Texas
226,7,Kendall Coleman,Syracuse,EDGE,Chicago (Trade),-16,5,2020-03-12,New York
227,7,Broderick Washington Jr.,Texas Tech,DL3T,Miami (Trade),+21,5,2020-03-12,Texas
228,7,Darrion Daniels,Nebraska,DL1T,Atlanta (Trade),-34,5,2020-03-12,Nebraska
229,7,Rodney Clemons,SMU,S,Washington (Trade),+4,5,2020-03-12,Texas
230,7,Charlie Heck,North Carolina,OT,New England (Trade),+20,5,2020-03-12,North Carolina
231,7,Delontae Scott,SMU,EDGE,Dallas,-111,5,2020-03-12,Texas
232,7,Tyler Clark,Georgia,DL1T,Pittsburgh,-55,5,2020-03-12,Georgia
233,7,Benning Potoa'e,Washington,DL3T,Chicago,-11,5,2020-03-12,Washington
234,7,Levante Bellamy,Western Michigan,RBC,LA Rams,+35,5,2020-03-12,Michigan
235,7,Harrison Hand,Temple,S,New England (Trade),+6,5,2020-03-12,Pennsylvania
236,7,Chauncey Rivers,Mississippi State,DL5T,Green Bay (Trade),+20,5,2020-03-12,Mississippi
237,7,Azur Kamara,Kansas,ILB,Denver (Trade),+28,5,2020-03-12,Kansas
238,7,Lynn Bowden Jr.,Kentucky,WR,NY Giants (Trade),+19,5,2020-03-12,Kentucky
239,7,DeeJay Dallas,Miami (FL),RB,Minnesota,-1,5,2020-03-12,Florida
240,7,Saahdiq Charles,LSU,OT,Houston,-11,5,2020-03-12,Louisiana
241,7,Essang Bassey,Wake Forest,CB,New England (Trade),+10,5,2020-03-12,North Carolina
242,7,Steven Montez,Colorado,QB,Green Bay (Trade),+19,5,2020-03-12,Colorado
243,7,Kamal Martin,Minnesota,ILB,Tennessee,+29,5,2020-03-12,Minnesota
244,7,J.J. Taylor,Arizona,RBC,Cleveland (Trade),+9,5,2020-03-12,Arizona
245,7,Jace Whittaker,Arizona,CB,San Francisco,-7,5,2020-03-12,Arizona
246,7,David Woodward,Utah State,ILB,Miami (Trade),+26,5,2020-03-12,Utah
247,7,Alohi Gilman,Notre Dame,S,NY Giants (Comp),+13,5,2020-03-12,Indiana
248,7,Quintez Cephus,Wisconsin,WR,Houston (Comp),+16,5,2020-03-12,Wisconsin
249,7,LaDarius Hamilton,North Texas,EDGE,Minnesota (Comp),+3,5,2020-03-12,Texas
250,7,Michael Divinity Jr.,LSU,OLB,Houston (Comp),+17,5,2020-03-12,Louisiana
251,7,Michael Pinckney,Miami (FL),OLB,Miami (Comp),+8,5,2020-03-12,Florida
252,7,Adrian Killins Jr.,UCF,RBC,Denver (Comp),+16,5,2020-03-12,Florida
253,7,Quez Watkins,Southern Miss,WR,Minnesota (Comp),+8,5,2020-03-12,Mississippi
254,7,Michael Warren II,Cincinnati,RB,Denver (Comp),+7,5,2020-03-12,Ohio
255,7,Danny Pinter,Ball State,OG,NY Giants (Comp),-53,5,2020-03-12,Indiana
