Pick,Round,Player,School,Position,Team,ReachValue,Points,Date,State
56,2,Julian Okwara,Notre Dame,EDGE,Miami (Trade),-12,15,2020-01-11,Indiana
57,2,Calvin Throckmorton,Oregon,OT,Minnesota,-46,15,2020-01-11,Oregon
58,2,K'Lavon Chaisson,LSU,OLB,Tennessee,7,15,2020-01-11,Louisiana
59,2,J.K. Dobbins,Ohio State,RBF,Houston,30,15,2020-01-11,Ohio
60,2,Darrell Taylor,Tennessee,EDGE,Seattle,-22,15,2020-01-11,Tennessee
61,2,James Lynch,Baylor,DL5T,Seattle (Trade),12,15,2020-01-11,Texas
62,2,Malik Harrison,Ohio State,ILB,Green Bay,-1,15,2020-01-11,Ohio
63,2,Yasir Durant,Missouri,OT,Kansas City (Trade),-53,15,2020-01-11,Missouri
64,2,Zack Baun,Wisconsin,OLB,Baltimore,-6,15,2020-01-11,Wisconsin
65,3,Raekwon Davis,Alabama,DL3T,Cincinnati,4,10,2020-01-11,Alabama
66,3,Brycen Hopkins,Purdue,TE,Washington,14,10,2020-01-11,Indiana
67,3,K.J. Hamler,Penn State,WRS,Detroit,-5,10,2020-01-11,Pennsylvania
68,3,Nick Harris,Washington,OC,NY Jets (Trade),14,10,2020-01-11,Washington
69,3,Logan Stenberg,Kentucky,OG,Carolina,3,10,2020-01-11,Kentucky
70,3,Hakeem Adeniji,Kansas,OG,Miami,-1,10,2020-01-11,Kansas
71,3,Travis Etienne,Clemson,RBF,LA Chargers,37,10,2020-01-11,South Carolina
72,3,Marlon Davidson,Auburn,DL5T,Arizona,-1,10,2020-01-11,Alabama
73,3,Frederick Mauigoa,Washington State,OC,Jacksonville,-6,10,2020-01-11,Washington
74,3,Netane Muti,Fresno State,OG,Cleveland,-11,10,2020-01-11,California
75,3,Davon Hamilton,Ohio State,DL3T,Indianapolis,11,10,2020-01-11,Ohio
76,3,Jonathan Greenard,Florida,EDGE,Tampa Bay,-22,10,2020-01-11,Florida
77,3,Aaron Fuller,Washington,WRS,Denver,-22,10,2020-01-11,Washington
78,3,Chris Orr,Wisconsin,OLB,Atlanta,-2,10,2020-01-11,Wisconsin
79,3,Jeff Gladney,TCU,CB,NY Jets,5,10,2020-01-11,Texas
80,3,Collin Johnson,Texas,WRF,Las Vegas,5,10,2020-01-11,Texas
81,3,Jaylon Johnson,Utah,CB,Las Vegas (Trade),5,10,2020-01-11,Utah
82,3,Ashtyn Davis,California,S,Dallas,-1,10,2020-01-11,California
83,3,Shyheim Carter,Alabama,S,Denver (Trade),-3,10,2020-01-11,Alabama
84,3,Deommodore Lenoir,Oregon,CB,LA Rams,0,10,2020-01-11,Oregon
85,3,Antoine Winfield Jr.,Minnesota,S,Philadelphia,-3,10,2020-01-11,Minnesota
86,3,Kenny Willekes,Michigan State,EDGE,Buffalo,-14,10,2020-01-11,Michigan
87,3,Donovan Peoples-Jones,Michigan,WRF,New England,9,10,2020-01-11,Michigan
88,3,Jalen Hurts,Oklahoma,QB,New Orleans,42,10,2020-01-11,Oklahoma
89,3,Jacob Eason,Washington,QB,Minnesota,24,10,2020-01-11,Washington
90,3,Jacob Breeland,Oregon,TE,Tennessee,-4,10,2020-01-11,Oregon
91,3,Tedarrell Slaton,Florida,DL1T,Cleveland (Trade),0,10,2020-01-11,Florida
92,3,Larrell Murchison,NC State,DL3T,Las Vegas (Trade),-10,10,2020-01-11,North Carolina
93,3,Chuba Hubbard,Oklahoma State,RBF,Kansas City,34,10,2020-01-11,Oklahoma
94,3,Joe Gaziano,Northwestern,DL5T,Green Bay,-1,10,2020-01-11,Illinois
95,3,Leki Fotu,Utah,DL1T,Denver (Trade),3,10,2020-01-11,Utah
96,3,Deonte Brown,Alabama,OG,Baltimore,-8,10,2020-01-11,Alabama
97,4,Brandon Jones,Texas,S,Cincinnati,7,8,2020-01-11,Texas
98,4,Brandon Aiyuk,Arizona State,WRF,Washington,2,8,2020-01-11,Arizona
99,4,Bradlee Anae,Utah,EDGE,Detroit,-8,8,2020-01-11,Utah
100,4,Jacob Phillips,LSU,ILB,NY Giants,11,8,2020-01-11,Louisiana
101,4,Alex Highsmith,Charlotte,EDGE,Pittsburgh (Trade),-8,8,2020-01-11,North Carolina
102,4,Josh Uche,Michigan,OLB,LA Chargers,5,8,2020-01-11,Michigan
103,4,Tyler Huntley,Utah,QB,Carolina,26,8,2020-01-11,Utah
104,4,Khalid Kareem,Notre Dame,EDGE,Arizona,-20,8,2020-01-11,Indiana
105,4,Jabari Zuniga,Florida,EDGE,Cleveland,-20,8,2020-01-11,Florida
106,4,Hunter Bryant,Washington,TE,Jacksonville,-12,8,2020-01-11,Washington
107,4,Cam Akers,Florida State,RBF,Tampa Bay,26,8,2020-01-11,Florida
108,4,Darryl Williams,Mississippi State,OC,Denver,15,8,2020-01-11,Mississippi
109,4,Neville Gallimore,Oklahoma,DL1T,Atlanta,4,8,2020-01-11,Oklahoma
110,4,Najee Harris,Alabama,RBF,NY Jets,23,8,2020-01-11,Alabama
111,4,Oluwole Betiku,Illinois,EDGE,Las Vegas,-28,8,2020-01-11,Illinois
112,4,Anthony Gordon,Washington State,QB,Indianapolis,0,8,2020-01-11,Washington
113,4,Cole Kmet,Notre Dame,TE,Dallas,-6,8,2020-01-11,Indiana
114,4,Kevin Jarvis,Michigan State,OG,Pittsburgh,-12,8,2020-01-11,Michigan
115,4,Jordan Elliott,Missouri,DL3T,New England (Trade),7,8,2020-01-11,Missouri
116,4,Evan Weaver,California,ILB,LA Rams,10,8,2020-01-11,California
117,4,Lamar Jackson,Nebraska,CB,Philadelphia,6,8,2020-01-11,Nebraska
118,4,Damon Arnette,Ohio State,CB,Buffalo,-14,8,2020-01-11,Ohio
119,4,Jordan Mack,Virginia,ILB,Baltimore (Trade),5,8,2020-01-11,Virginia
120,4,Joe Bachie,Michigan State,ILB,New Orleans,-11,8,2020-01-11,Michigan
121,4,Raequan Williams,Michigan State,DL3T,Minnesota,-1,8,2020-01-11,Michigan
122,4,Trevis Gipson,Tulsa,DL5T,Houston (Trade),21,8,2020-01-11,Oklahoma
123,4,Lavert Hill,Michigan,CB,Houston,-19,8,2020-01-11,Michigan
124,4,Ezra Cleveland,Boise State,OT,Seattle,-10,8,2020-01-11,Idaho
125,4,Colby Parkinson,Stanford,TE,Kansas City,-53,8,2020-01-11,California
126,4,Robert Hunt,Louisiana-Lafayette,OT,Green Bay,-26,8,2020-01-11,Louisiana
127,4,McTelvin Agim,Arkansas,DL5T,Denver (Trade),17,8,2020-01-11,Arkansas
128,4,John Hightower,Boise State,WRF,Baltimore,0,8,2020-01-11,Idaho
129,5,K.J. Hill,Ohio State,WRF,Cincinnati,-4,7,2020-01-11,Ohio
130,5,Jonah Jackson,Ohio State,OG,Washington,-7,7,2020-01-11,Ohio
131,5,K'Von Wallace,Clemson,S,Detroit,18,7,2020-01-11,South Carolina
132,5,Dele Harding,Illinois,OLB,NY Giants,17,7,2020-01-11,Illinois
133,5,Devin Duvernay,Texas,WRS,LA Chargers,4,7,2020-01-11,Texas
134,5,Shaquille Quarterman,Miami (FL),ILB,Carolina,-4,7,2020-01-11,Florida
135,5,Terence Steele,Texas Tech,OT,Arizona (Trade),-40,7,2020-01-11,Texas
136,5,T.J. McCoy,Louisville,OC,Pittsburgh (Trade),9,7,2020-01-11,Kentucky
137,5,Lamical Perine,Florida,RBF,Buffalo (Trade),1,7,2020-01-11,Florida
138,5,Zack Moss,Utah,RBF,San Francisco (Trade),21,7,2020-01-11,Utah
139,5,Richie Grant,UCF,S,Atlanta,9,7,2020-01-11,Florida
140,5,Kylin Hill,Mississippi State,RBC,NY Jets,19,7,2020-01-11,Mississippi
141,5,Antonio Gandy-Golden,Liberty,WRF,Las Vegas,0,7,2020-01-11,Virginia
142,5,Benito Jones,Ole Miss,DL1T,Indianapolis,-8,7,2020-01-11,Mississippi
143,5,Jordan Love,Utah State,QB,Tampa Bay,23,7,2020-01-11,Utah
144,5,Lloyd Cushenberry,LSU,OC,Miami (Trade),9,7,2020-01-11,Louisiana
145,5,Kyle Dugger,Lenoir–Rhyne,S,Chicago,5,7,2020-01-11,North Carolina
146,5,Trevon Hill,Miami (FL),EDGE,Dallas,-8,7,2020-01-11,Florida
147,5,Denzel Mims,Baylor,WRF,Jacksonville (Trade),0,7,2020-01-11,Texas
148,5,Clyde Edwards-Helaire,LSU,RBF,Philadelphia,25,7,2020-01-11,Louisiana
149,5,Antoine Brooks Jr.,Maryland,S,Buffalo,5,7,2020-01-11,Maryland
150,5,D.J. Wonnum,South Carolina,EDGE,Philadelphia (Trade),-10,7,2020-01-11,South Carolina
151,5,Michael Ojemudia,Iowa,CB,New Orleans,8,7,2020-01-11,Iowa
152,5,Darnay Holmes,UCLA,CB,Baltimore (Trade),7,7,2020-01-11,California
153,5,Reggie Robinson II,Tulsa,CB,Tennessee,4,7,2020-01-11,Oklahoma
154,5,John Simpson,Clemson,OG,Houston,-2,7,2020-01-11,South Carolina
155,5,Cam Brown,Penn State,ILB,Detroit (Trade),9,7,2020-01-11,Pennsylvania
156,5,Ben Cleveland,Georgia,OG,Kansas City,-11,7,2020-01-11,Georgia
157,5,Jared Pinkney,Vanderbilt,TE,Green Bay,-60,7,2020-01-11,Tennessee
158,5,Brendon Hayes,UCF,DL5T,San Francisco,7,7,2020-01-11,Florida
159,5,Ke'Shawn Vaughn,Vanderbilt,RBF,Baltimore,4,7,2020-01-11,Tennessee
160,6,Luq Barcoo,San Diego State,CB,Cincinnati,2,6,2020-01-11,California
161,6,Saahdiq Charles,LSU,OT,Denver (Trade),-26,6,2020-01-11,Louisiana
162,6,Keandre Jones,Maryland,OLB,Detroit,5,6,2020-01-11,Maryland
163,6,Matt Hennessy,Temple,OC,NY Giants,4,6,2020-01-11,Pennsylvania
164,6,Isaiah Hodgins,Oregon State,WRF,Carolina,-17,6,2020-01-11,Oregon
165,6,James Proche,SMU,WRS,Miami,1,6,2020-01-11,Texas
166,6,Alton Robinson,Syracuse,EDGE,LA Chargers,4,6,2020-01-11,New York
167,6,Levante Bellamy,Western Michigan,RBC,Cleveland (Trade),19,6,2020-01-11,Michigan
168,6,J.R. Reed,Georgia,S,Buffalo (Trade),-27,6,2020-01-11,Georgia
169,6,Delontae Scott,SMU,EDGE,Jacksonville,-3,6,2020-01-11,Texas
170,6,Rayshard Ashby,Virginia Tech,ILB,Philadelphia (Trade),17,6,2020-01-11,Virginia
171,6,Damien Lewis,LSU,OG,Indianapolis (Trade),-5,6,2020-01-11,Louisiana
172,6,Benning Potoa'e,Washington,DL3T,Green Bay (Trade),-8,6,2020-01-11,Washington
173,6,LaDarius Hamilton,North Texas,EDGE,Indianapolis,-6,6,2020-01-11,Texas
174,6,Ross Blacklock,TCU,DL3T,Tampa Bay,-12,6,2020-01-11,Texas
175,6,Ben Bartch,St. John's,OT,New England (Trade),-19,6,2020-01-11,Minnesota
176,6,Amik Robertson,Louisiana Tech,CB,Chicago,7,6,2020-01-11,Louisiana
177,6,Essang Bassey,Wake Forest,S,Miami (Trade),9,6,2020-01-11,North Carolina
178,6,Harrison Bryant,Florida Atlantic,TE,Pittsburgh,-20,6,2020-01-11,Florida
179,6,A.J. Dillon,Boston College,RBF,LA Rams,16,6,2020-01-11,Massachusetts
180,6,Jonathan Garvin,Miami (FL),EDGE,Chicago (Trade),-12,6,2020-01-11,Florida
181,6,Monty Rice,Georgia,ILB,Buffalo,11,6,2020-01-11,Georgia
182,6,Shane Buechele,SMU,QB,Buffalo (Trade),0,6,2020-01-11,Texas
183,6,Michael Onwenu,Michigan,OG,New Orleans,-5,6,2020-01-11,Michigan
184,6,Jace Whittaker,Arizona,CB,Minnesota,-5,6,2020-01-11,Arizona
185,6,Matt Peart,Connecticut,OT,Tennessee,-45,6,2020-01-11,Connecticut
186,6,Zack Shackelford,Texas,OC,New England (Trade),25,6,2020-01-11,Texas
187,6,Eno Benjamin,Arizona State,RBF,Jacksonville (Trade),21,6,2020-01-11,Arizona
188,6,John Molchon,Boise State,OG,NY Jets (Trade),-9,6,2020-01-11,Idaho
189,6,Terrell Burgess,Utah,S,Green Bay,12,6,2020-01-11,Utah
190,6,Bryan Edwards,South Carolina,WRF,San Francisco,-3,6,2020-01-11,South Carolina
191,6,Adam Trautman,Dayton,TE,New England (Trade),-45,6,2020-01-11,Ohio
192,7,Tyler Clark,Georgia,DL1T,Cincinnati,-19,5,2020-01-11,Georgia
193,7,Stanford Samuels III,Florida State,CB,Washington,-17,5,2020-01-11,Florida
194,7,Simon Stepaniak,Indiana,OG,San Francisco (Trade),-8,5,2020-01-11,Indiana
195,7,Kellen Mond,Texas A&M,QB,Green Bay (Trade),5,5,2020-01-11,Texas
196,7,Quintez Cephus,Wisconsin,WRF,Minnesota (Trade),-10,5,2020-01-11,Wisconsin
197,7,Juwuan Jones,Western Kentucky,DL5T,LA Chargers,32,5,2020-01-11,Kentucky
198,7,Michael Pinckney,Miami (FL),OLB,Carolina,15,5,2020-01-11,Florida
199,7,Jessie Lemonier,Liberty,EDGE,Arizona,-26,5,2020-01-11,Virginia
200,7,Alohi Gilman,Notre Dame,S,Jacksonville,15,5,2020-01-11,Indiana
201,7,Kenny Cooper,Georgia Tech,OC,Cleveland,10,5,2020-01-11,Georgia
202,7,Bravvion Roy,Baylor,DL1T,Baltimore (Trade),-10,5,2020-01-11,Texas
203,7,Jashon Cornell,Ohio State,DL5T,Las Vegas,19,5,2020-01-11,Ohio
204,7,Devin Asiasi,UCLA,TE,Indianapolis,-44,5,2020-01-11,California
205,7,Anthony McFarland Jr.,Maryland,RBC,Atlanta (Trade),34,5,2020-01-11,Maryland
206,7,Geno Stone,Iowa,S,Washington (Trade),7,5,2020-01-11,Iowa
207,7,Mustafa Johnson,Colorado,DL3T,Atlanta,11,5,2020-01-11,Colorado
208,7,Tre Walker,San Jose State,WRS,Dallas,-48,5,2020-01-11,California
209,7,Caleb Huntley,Ball State,RBC,Pittsburgh,36,5,2020-01-11,Indiana
210,7,Gabriel Davis,UCF,WRF,Chicago,2,5,2020-01-11,Florida
211,7,Tipa Galeai,Utah State,EDGE,LA Rams,-18,5,2020-01-11,Utah
212,7,Gerold Bright,Utah State,RBC,New England (Trade),38,5,2020-01-11,Utah
213,7,Anthony Hines,Texas A&M,OLB,Cleveland (Trade),12,5,2020-01-11,Texas
214,7,Michael Warren II,Cincinnati,RBF,Denver (Trade),5,5,2020-01-11,Ohio
215,7,Levonta Taylor,Florida State,CB,NY Giants (Trade),-12,5,2020-01-11,Florida
216,7,Julian Blackmon,Utah,S,Minnesota,13,5,2020-01-11,Utah
217,7,Chase Claypool,Notre Dame,WRF,Green Bay (Trade),1,5,2020-01-11,Indiana
218,7,Khalil Davis,Nebraska,DL1T,Houston,5,5,2020-01-11,Nebraska
219,7,Aaron Robinson,UCF,CB,Seattle,-24,5,2020-01-11,Florida
220,7,Darrion Daniels,Nebraska,DL1T,Miami (Trade),-2,5,2020-01-11,Nebraska
221,7,Tommy Kraemer,Notre Dame,OG,NY Giants (Trade),-51,5,2020-01-11,Indiana
222,7,Mike Hampton,South Florida,CB,San Francisco,-31,5,2020-01-11,Florida
223,7,Lynn Bowden Jr.,Kentucky,WRF,Green Bay (Trade),-193,5,2020-01-11,Kentucky
