Pick,Round,Player,School,Position,Team,ReachValue,Points,Date,State
40,2,J.K. Dobbins,Ohio State,RB,Arizona,+11,20,2020-02-01,Ohio
41,2,Neville Gallimore,Oklahoma,DL1T,Cleveland,-19,20,2020-02-01,Oklahoma
42,2,Justin Madubuike,Texas A&M,DL3T,Jacksonville,-2,20,2020-02-01,Texas
43,2,Prince Tega Wanogho,Auburn,OT,Chicago (Trade),+6,20,2020-02-01,Alabama
44,2,Rashard Lawrence,LSU,DL1T,Indianapolis,-22,20,2020-02-01,Louisiana
45,2,Terrell Lewis,Alabama,EDGE,Tampa Bay,-6,20,2020-02-01,Alabama
46,2,Marlon Davidson,Auburn,DL5T,Denver,-25,20,2020-02-01,Alabama
47,2,Jake Hanson,Oregon,OC,Atlanta,+5,20,2020-02-01,Oregon
48,2,Isaiah Wilson,Georgia,OT,NY Jets,+3,20,2020-02-01,Georgia
49,2,Brycen Hopkins,Purdue,TE,Pittsburgh,+0,15,2020-02-01,Indiana
50,2,Troy Dye,Oregon,ILB,Chicago,+7,15,2020-02-01,Oregon
51,2,Leki Fotu,Utah,DL1T,Dallas,-40,15,2020-02-01,Utah
52,2,Cameron Dantzler,Mississippi State,CB,LA Rams,+22,15,2020-02-01,Mississippi
53,2,Justin Jefferson,LSU,WR,Philadelphia,+3,15,2020-02-01,Louisiana
54,2,Michael Pittman Jr.,USC,WR,Buffalo,+2,15,2020-02-01,California
55,2,Julian Okwara,Notre Dame,EDGE,Atlanta (Trade),-9,15,2020-02-01,Indiana
56,2,Logan Stenberg,Kentucky,OG,Miami (Trade),-6,15,2020-02-01,Kentucky
57,2,Jordan Love,Utah State,QB,Minnesota,-6,15,2020-02-01,Utah
58,2,Bryce Hall,Virginia,CB,Houston,+17,15,2020-02-01,Virginia
59,2,Darrell Taylor,Tennessee,EDGE,Seattle,-23,15,2020-02-01,Tennessee
60,2,Jonathan Greenard,Florida,EDGE,Baltimore,-35,15,2020-02-01,Florida
61,2,Jacob Eason,Washington,QB,Tennessee,+0,15,2020-02-01,Washington
62,2,Jalen Reagor,TCU,WRS,Green Bay,+22,15,2020-02-01,Texas
63,2,Jeff Gladney,TCU,CB,Seattle (Trade),-9,15,2020-02-01,Texas
64,2,Hakeem Adeniji,Kansas,OG,Kansas City (Trade),-5,15,2020-02-01,Kansas
65,3,A.J. Terrell,Clemson,CB,Cincinnati,+11,10,2020-02-01,South Carolina
66,3,Tyler Johnson,Minnesota,WR,Washington,+33,10,2020-02-01,Minnesota
67,3,Malik Harrison,Ohio State,ILB,Detroit,+9,10,2020-02-01,Ohio
68,3,Jaylon Johnson,Utah,CB,NY Jets (Trade),-7,10,2020-02-01,Utah
69,3,Jordyn Brooks,Texas Tech,ILB,Carolina,+12,10,2020-02-01,Texas
70,3,K.J. Hamler,Penn State,WRS,Miami,+0,10,2020-02-01,Pennsylvania
71,3,Raekwon Davis,Alabama,DL3T,LA Chargers,+16,10,2020-02-01,Alabama
72,3,James Lynch,Baylor,DL5T,Arizona,+26,10,2020-02-01,Texas
73,3,Collin Johnson,Texas,WR,Jacksonville,+0,10,2020-02-01,Texas
74,3,Ashtyn Davis,California,S,Cleveland,-10,10,2020-02-01,California
75,3,Lucas Niang,TCU,OT,Indianapolis,+10,10,2020-02-01,Texas
76,3,Cam Akers,Florida State,RB,Tampa Bay,-5,10,2020-02-01,Florida
77,3,Frederick Mauigoa,Washington State,OC,Denver,-2,10,2020-02-01,Washington
78,3,Hunter Bryant,Washington,TE,Atlanta,+22,10,2020-02-01,Washington
79,3,Netane Muti,Fresno State,OG,NY Jets,-7,10,2020-02-01,California
80,3,Davon Hamilton,Ohio State,DL3T,Las Vegas,+21,10,2020-02-01,Ohio
81,3,Zack Baun,Wisconsin,OLB,Las Vegas (Trade),+13,10,2020-02-01,Wisconsin
82,3,Brandon Jones,Texas,S,Dallas,-8,10,2020-02-01,Texas
83,3,Shyheim Carter,Alabama,S,Denver (Trade),-4,10,2020-02-01,Alabama
84,3,Yasir Durant,Missouri,OT,LA Rams,-26,10,2020-02-01,Missouri
85,3,Brandon Aiyuk,Arizona State,WR,Philadelphia,-9,10,2020-02-01,Arizona
86,3,Albert Okwuegbunam,Missouri,TE,Buffalo,+12,10,2020-02-01,Missouri
87,3,Donovan Peoples-Jones,Michigan,WR,New England,+9,10,2020-02-01,Michigan
88,3,Jordan Mack,Virginia,ILB,New Orleans,-19,10,2020-02-01,Virginia
89,3,Antoine Winfield Jr.,Minnesota,S,Minnesota,+1,10,2020-02-01,Minnesota
90,3,Bradlee Anae,Utah,EDGE,Cleveland (Trade),-11,10,2020-02-01,Utah
91,3,Alex Highsmith,Charlotte,EDGE,Las Vegas (Trade),-12,10,2020-02-01,North Carolina
92,3,K.J. Hill,Ohio State,WR,Baltimore,+7,10,2020-02-01,Ohio
93,3,Chris Orr,Wisconsin,OLB,Tennessee,+13,10,2020-02-01,Wisconsin
94,3,Joe Gaziano,Northwestern,DL5T,Green Bay,+1,10,2020-02-01,Illinois
95,3,Lamar Jackson,Nebraska,CB,Kansas City,-18,10,2020-02-01,Nebraska
96,3,Noah Igbinoghene,Auburn,CB,Denver (Trade),-24,10,2020-02-01,Alabama
97,4,Larrell Murchison,NC State,DL3T,New England (Comp),-2,8,2020-02-01,North Carolina
98,4,Jacob Phillips,LSU,ILB,NY Giants (Comp),+9,8,2020-02-01,Louisiana
99,4,Cole Kmet,Notre Dame,TE,New England (Comp),-15,8,2020-02-01,Indiana
100,4,Darryl Williams,Mississippi State,OC,Seattle (Comp),+8,8,2020-02-01,Mississippi
101,4,Zack Moss,Utah,RB,Houston (Comp),-11,8,2020-02-01,Utah
102,4,Cesar Ruiz,Michigan,OC,Pittsburgh (Comp),-2,8,2020-02-01,Michigan
103,4,Jordan Elliott,Missouri,DL3T,Philadelphia (Comp),+1,8,2020-02-01,Missouri
104,4,K'Von Wallace,Clemson,S,Cincinnati,-2,8,2020-02-01,South Carolina
105,4,Josh Uche,Michigan,OLB,Washington,+22,8,2020-02-01,Michigan
106,4,Khalid Kareem,Notre Dame,EDGE,Detroit,-11,8,2020-02-01,Indiana
107,4,Ezra Cleveland,Boise State,OT,NY Giants,-21,8,2020-02-01,Idaho
108,4,Trevis Gipson,Tulsa,DL5T,Pittsburgh (Trade),+11,8,2020-02-01,Oklahoma
109,4,Aaron Fuller,Washington,WRS,LA Chargers,+13,8,2020-02-01,Washington
110,4,Denzel Mims,Baylor,WR,Carolina,+12,8,2020-02-01,Texas
111,4,Oluwole Betiku,Illinois,EDGE,Arizona,-22,8,2020-02-01,Illinois
112,4,Jonah Jackson,Ohio State,OG,Cleveland,-19,8,2020-02-01,Ohio
113,4,Evan Weaver,California,ILB,Jacksonville,+13,8,2020-02-01,California
114,4,Raequan Williams,Michigan State,DL3T,Tampa Bay,-1,8,2020-02-01,Michigan
115,4,Benito Jones,Ole Miss,DL1T,Denver,-30,8,2020-02-01,Mississippi
116,4,Dele Harding,Illinois,OLB,Atlanta,+7,8,2020-02-01,Illinois
117,4,Jalen Hurts,Oklahoma,QB,NY Jets,+50,8,2020-02-01,Oklahoma
118,4,Damon Arnette,Ohio State,CB,Las Vegas,-8,8,2020-02-01,Ohio
119,4,Tyler Huntley,Utah,QB,Indianapolis,+42,8,2020-02-01,Utah
120,4,Devin Duvernay,Texas,WRS,Dallas,-3,8,2020-02-01,Texas
121,4,Clyde Edwards-Helaire,LSU,RB,Pittsburgh,+5,8,2020-02-01,Louisiana
122,4,McTelvin Agim,Arkansas,DL5T,New England (Trade),+17,8,2020-02-01,Arkansas
123,4,Patrick Queen,LSU,ILB,LA Rams,+12,8,2020-02-01,Louisiana
124,4,Troy Pride Jr.,Notre Dame,CB,Philadelphia,-3,8,2020-02-01,Indiana
125,4,Michael Ojemudia,Iowa,CB,Buffalo,-12,8,2020-02-01,Iowa
126,4,Joe Bachie,Michigan State,ILB,Baltimore (Trade),+1,8,2020-02-01,Michigan
127,4,Antonio Gandy-Golden,Liberty,WR,New Orleans,+9,8,2020-02-01,Virginia
128,4,John Hightower,Boise State,WR,Minnesota,+6,8,2020-02-01,Idaho
129,5,Nick Harris,Washington,OC,Houston (Trade),+21,7,2020-02-01,Washington
130,5,Damien Lewis,LSU,OG,Seattle,-14,7,2020-02-01,Louisiana
131,5,T.J. McCoy,Louisville,OC,Baltimore,+12,7,2020-02-01,Kentucky
132,5,Brendon Hayes,UCF,DL5T,Houston (Trade),-14,7,2020-02-01,Florida
133,5,Van Jefferson,Florida,WR,Green Bay,-19,7,2020-02-01,Florida
134,5,Lamical Perine,Florida,RB,Kansas City,+13,7,2020-02-01,Florida
135,5,Robert Hunt,Louisiana-Lafayette,OT,Denver (Trade),-13,7,2020-02-01,Louisiana
136,5,Akeem Davis-Gaither,Appalachian State,OLB,Baltimore (Comp),+7,7,2020-02-01,North Carolina
137,5,Joshua Kelley,UCLA,RB,LA Rams (Comp),+3,7,2020-02-01,California
138,5,Jason Strowbridge,North Carolina,DL3T,Minnesota (Comp),-9,7,2020-02-01,North Carolina
139,5,John Simpson,Clemson,OG,Tampa Bay (Comp),-14,7,2020-02-01,South Carolina
140,5,Trevon Hill,Miami (FL),EDGE,Philadelphia (Comp),-10,7,2020-02-01,Florida
141,5,Darnay Holmes,UCLA,CB,Washington (Comp),+2,7,2020-02-01,California
142,5,D.J. Wonnum,South Carolina,EDGE,Miami (Comp),-18,7,2020-02-01,South Carolina
143,5,Kyle Dugger,Lenoir–Rhyne,S,Seattle (Comp),+8,7,2020-02-01,North Carolina
144,5,Antoine Brooks Jr.,Maryland,S,Chicago (Comp),+6,7,2020-02-01,Maryland
145,5,Ke'Shawn Vaughn,Vanderbilt,RB,Baltimore (Comp),-6,7,2020-02-01,Tennessee
146,5,Darius Anderson,TCU,RB,Philadelphia (Comp),-17,7,2020-02-01,Texas
147,5,Michael Onwenu,Michigan,OG,Cincinnati,-8,7,2020-02-01,Michigan
148,5,Adam Trautman,Dayton,TE,Washington,-10,7,2020-02-01,Ohio
149,5,James Proche,SMU,WRS,Detroit,+13,7,2020-02-01,Texas
150,5,Lloyd Cushenberry,LSU,OC,NY Giants,+20,7,2020-02-01,Louisiana
151,5,Keandre Jones,Maryland,OLB,LA Chargers,-3,7,2020-02-01,Maryland
152,5,Terrell Burgess,Utah,S,Carolina,-21,7,2020-02-01,Utah
153,5,Calvin Throckmorton,Oregon,OT,Arizona (Trade),-6,7,2020-02-01,Oregon
154,5,Harrison Bryant,Florida Atlantic,TE,Seattle (Trade),-17,7,2020-02-01,Florida
155,5,Alton Robinson,Syracuse,EDGE,Buffalo (Trade),-7,7,2020-02-01,New York
156,5,Reggie Robinson II,Tulsa,CB,San Francisco (Trade),+13,7,2020-02-01,Oklahoma
157,5,Alohi Gilman,Notre Dame,S,Atlanta,-25,7,2020-02-01,Indiana
158,5,Shaquille Quarterman,Miami (FL),ILB,NY Jets,+26,7,2020-02-01,Florida
159,5,Antonio Gibson,Memphis,WR,Las Vegas,-15,7,2020-02-01,Tennessee
160,6,Quartney Davis,Texas A&M,WR,Indianapolis,-18,6,2020-02-01,Texas
161,6,Ben Bartch,St. John's,OT,Tampa Bay,-3,6,2020-02-01,Minnesota
162,6,Lavert Hill,Michigan,CB,Miami (Trade),+13,6,2020-02-01,Michigan
163,6,Luq Barcoo,San Diego State,CB,Chicago,+7,6,2020-02-01,California
164,6,Kenny Willekes,Michigan State,EDGE,Dallas,-3,6,2020-02-01,Michigan
165,6,Matt Hennessy,Temple,OC,Jacksonville (Trade),+8,6,2020-02-01,Pennsylvania
166,6,Zack Shackelford,Texas,OC,Philadelphia,+5,6,2020-02-01,Texas
167,6,Terence Steele,Texas Tech,OT,Buffalo,-3,6,2020-02-01,Texas
168,6,J.R. Reed,Georgia,S,Philadelphia (Trade),-24,6,2020-02-01,Georgia
169,6,Amik Robertson,Louisiana Tech,CB,New Orleans,+4,6,2020-02-01,Louisiana
170,6,Delontae Scott,SMU,EDGE,Baltimore (Trade),+2,6,2020-02-01,Texas
171,6,LaDarius Hamilton,North Texas,EDGE,Houston,-5,6,2020-02-01,Texas
172,6,Isaiah Hodgins,Oregon State,WR,Detroit (Trade),-7,6,2020-02-01,Oregon
173,6,Benning Potoa'e,Washington,DL3T,Baltimore,-4,6,2020-02-01,Washington
174,6,Saahdiq Charles,LSU,OT,Tennessee,-11,6,2020-02-01,Louisiana
175,6,Markus Bailey,Purdue,ILB,Green Bay,+35,6,2020-02-01,Indiana
176,6,Bryan Edwards,South Carolina,WR,Kansas City,-14,6,2020-02-01,South Carolina
177,6,A.J. Dillon,Boston College,RB,San Francisco,+5,6,2020-02-01,Massachusetts
178,6,John Molchon,Boise State,OG,Denver (Comp),-16,6,2020-02-01,Idaho
179,6,Colby Parkinson,Stanford,TE,Dallas (Comp),+4,6,2020-02-01,California
180,6,Cam Brown,Penn State,ILB,Cincinnati,+39,6,2020-02-01,Pennsylvania
181,6,Anthony Gordon,Washington State,QB,Denver (Trade),+57,6,2020-02-01,Washington
182,6,Michael Pinckney,Miami (FL),OLB,Detroit,+2,6,2020-02-01,Florida
183,6,Jace Whittaker,Arizona,CB,NY Giants,-3,6,2020-02-01,Arizona
184,6,Tyler Clark,Georgia,DL1T,Carolina,-24,6,2020-02-01,Georgia
185,6,Kenny Cooper,Georgia Tech,OC,Miami,-2,6,2020-02-01,Georgia
186,6,Jashon Cornell,Ohio State,DL5T,LA Chargers,+5,6,2020-02-01,Ohio
187,6,Levante Bellamy,Western Michigan,RBC,Cleveland (Trade),+45,6,2020-02-01,Michigan
188,6,Eno Benjamin,Arizona State,RB,Buffalo (Trade),+4,6,2020-02-01,Arizona
189,6,Jacob Breeland,Oregon,TE,Jacksonville,+1,6,2020-02-01,Oregon
190,6,Chauncey Rivers,Mississippi State,DL5T,Philadelphia (Trade),-11,6,2020-02-01,Mississippi
191,6,Ross Blacklock,TCU,DL3T,Indianapolis (Trade),+8,6,2020-02-01,Texas
192,7,Jared Hilbers,Washington,OT,Green Bay (Trade),-5,5,2020-02-01,Washington
193,7,Jonathan Garvin,Miami (FL),EDGE,Indianapolis,+4,5,2020-02-01,Florida
194,7,Geno Stone,Iowa,S,Tampa Bay,-1,5,2020-02-01,Iowa
195,7,Matt Peart,Connecticut,OT,New England (Trade),-28,5,2020-02-01,Connecticut
196,7,Quintez Cephus,Wisconsin,WR,Chicago,-6,5,2020-02-01,Wisconsin
197,7,Gabriel Davis,UCF,WR,Miami (Trade),-7,5,2020-02-01,Florida
198,7,Simon Stepaniak,Indiana,OG,Pittsburgh,+0,5,2020-02-01,Indiana
199,7,Jessie Lemonier,Liberty,EDGE,LA Rams,-19,5,2020-02-01,Virginia
200,7,Josiah Deguara,Cincinnati,TE,Chicago (Trade),-17,5,2020-02-01,Ohio
201,7,Julian Blackmon,Utah,S,Buffalo,+2,5,2020-02-01,Utah
202,7,Carter Coughlin,Minnesota,OLB,Buffalo (Trade),-1,5,2020-02-01,Minnesota
203,7,Shea Patterson,Michigan,QB,New Orleans,-8,5,2020-02-01,Michigan
204,7,Anthony McFarland Jr.,Maryland,RBC,Minnesota,+38,5,2020-02-01,Maryland
205,7,Gerold Bright,Utah State,RBC,New England (Trade),+36,5,2020-02-01,Utah
206,7,Bravvion Roy,Baylor,DL1T,Jacksonville (Trade),-3,5,2020-02-01,Texas
207,7,Essang Bassey,Wake Forest,S,Baltimore,-5,5,2020-02-01,North Carolina
208,7,Dane Jackson,Pitt,CB,Tennessee,+8,5,2020-02-01,Pennsylvania
209,7,Jared Pinkney,Vanderbilt,TE,Green Bay,-27,5,2020-02-01,Tennessee
210,7,Tipa Galeai,Utah State,EDGE,NY Jets (Trade),-12,5,2020-02-01,Utah
211,7,Khalil Davis,Nebraska,DL1T,San Francisco,+1,5,2020-02-01,Nebraska
212,7,Keith Ismael,San Diego State,OC,New England (Comp),+6,5,2020-02-01,California
213,7,Stanford Samuels III,Florida State,CB,New England (Comp),+6,5,2020-02-01,Florida
214,7,Darrion Daniels,Nebraska,DL1T,Seattle (Comp),-1,5,2020-02-01,Nebraska
215,7,Mustafa Johnson,Colorado,DL3T,Cincinnati,+22,5,2020-02-01,Colorado
216,7,Julian Good-Jones,Iowa State,OT,Washington,-23,5,2020-02-01,Iowa
217,7,Chase Claypool,Notre Dame,WR,San Francisco (Trade),+4,5,2020-02-01,Indiana
218,7,Levonta Taylor,Florida State,CB,Green Bay (Trade),-2,5,2020-02-01,Florida
219,7,Kamal Martin,Minnesota,ILB,Minnesota (Trade),+3,5,2020-02-01,Minnesota
220,7,Devin Asiasi,UCLA,TE,LA Chargers,-18,5,2020-02-01,California
221,7,Tanner Muse,Clemson,S,Carolina,-7,5,2020-02-01,South Carolina
222,7,Kendrick Rogers,Texas A&M,WR,Arizona,-7,5,2020-02-01,Texas
223,7,Khaleke Hudson,Michigan,OLB,Jacksonville,-19,5,2020-02-01,Michigan
224,0,Benny LeMay,Charlotte,RB,Cleveland,+33,0,2020-02-01,North Carolina
225,0,Nick Coe,Auburn,DL5T,Baltimore (Trade),-20,0,2020-02-01,Alabama
226,0,Michael Warren II,Cincinnati,RB,Las Vegas,+21,0,2020-02-01,Ohio
227,0,Chris Williamson,Minnesota,CB,Indianapolis,-17,0,2020-02-01,Minnesota
228,0,Bryce Perkins,Virginia,QB,Atlanta (Trade),+7,0,2020-02-01,Virginia
229,0,Tommy Kraemer,Notre Dame,OG,Washington (Trade),-22,0,2020-02-01,Indiana
230,0,Darrynton Evans,Appalachian State,RBC,Atlanta,+6,0,2020-02-01,North Carolina
231,0,Carlos Davis,Nebraska,DL3T,Dallas,+5,0,2020-02-01,Nebraska
232,0,Kendall Coleman,Syracuse,EDGE,Pittsburgh,-18,0,2020-02-01,New York
233,0,Sean Adesanya,Central Michigan,EDGE,Chicago,-33,0,2020-02-01,Michigan
234,0,Trystan Colon-Castillo,Missouri,OC,LA Rams,+9,0,2020-02-01,Missouri
235,0,David Woodward,Utah State,ILB,New England (Trade),+8,0,2020-02-01,Utah
236,0,Sean Pollard,Clemson,OC,Cleveland (Trade),+6,0,2020-02-01,South Carolina
237,0,Javon Leake,Maryland,RB,Denver (Trade),+3,0,2020-02-01,Maryland
238,0,Jeremy Chinn,Southern Illinois,S,NY Giants (Trade),+6,0,2020-02-01,Illinois
239,0,Chase Allen,Iowa State,TE,Minnesota,-16,0,2020-02-01,Iowa
240,0,Scott Frantz,Kansas State,OT,Houston,-25,0,2020-02-01,Kansas
241,0,Tavien Feaster,South Carolina,RBC,Seattle,+1,0,2020-02-01,South Carolina
242,0,Kalija Lipscomb,Vanderbilt,WR,Green Bay (Trade),+9,0,2020-02-01,Tennessee
243,0,Jeremiah Dinson,Auburn,S,Green Bay (Trade),+8,0,2020-02-01,Alabama
244,0,Daishawn Dixon,San Diego State,OG,NY Giants (Trade),-53,0,2020-02-01,California
245,0,Dontavious Jackson,Florida State,ILB,Miami (Trade),+8,0,2020-02-01,Florida
246,0,Kamren Curl,Arkansas,S,San Francisco,-7,0,2020-02-01,Arkansas
247,0,J.J. Taylor,Arizona,RBC,NY Giants (Comp),+6,0,2020-02-01,Arizona
248,0,Mohamed Barry,Nebraska,ILB,Houston (Comp),+5,0,2020-02-01,Nebraska
249,0,Nate Stanley,Iowa,QB,Houston (Comp),-5,0,2020-02-01,Iowa
250,0,A.J. Green,Oklahoma State,CB,Miami (Comp),-6,0,2020-02-01,Oklahoma
251,0,Salvon Ahmed,Washington,RBC,Denver (Comp),+4,0,2020-02-01,Washington
252,0,Kylan Johnson,Pitt,OLB,Minnesota (Comp),-5,0,2020-02-01,Pennsylvania
253,0,DeMarkus Acy,Missouri,CB,Minnesota (Comp),-10,0,2020-02-01,Missouri
254,0,Casey Toohill,Stanford,ILB,Denver (Comp),-7,0,2020-02-01,California
255,0,Joe Reed,Virginia,WR,NY Giants (Comp),-3,0,2020-02-01,Virginia
